name	gene_id	biotype	cluster	chr	start	end
arhgef10la	ENSDARG00000088630	protein_coding	Cluster007	11	29083968	29316263
arhgef10lb	ENSDARG00000074244	protein_coding	Cluster007	23	21610776	21708782
arhgef12b	ENSDARG00000100913	protein_coding	Cluster050	5	58025802	58162623
arhgef15	ENSDARG00000100293	protein_coding	Cluster001	5	53464326	53514388
arhgef19	ENSDARG00000078853	protein_coding	Cluster225	23	24211336	24240819
arhgef25b	ENSDARG00000014465	protein_coding	Cluster191	6	39258634	39278385
arhgef33	ENSDARG00000097964	protein_coding	Cluster003	17	24650127	24662564
arhgef39	ENSDARG00000013476	protein_coding	Cluster031	4	12414356	12478379
arhgef4	ENSDARG00000012914	protein_coding	Cluster001	2	16530145	16690452
arhgef5	ENSDARG00000105491	protein_coding	Cluster054	16	17707386	17730487
arhgef9b	ENSDARG00000078624	protein_coding	Cluster001	14	8836148	8893954
arid1ab	ENSDARG00000101891	protein_coding	Cluster236	19	14490137	14573059
arid3b	ENSDARG00000104034	protein_coding	Cluster186	25	28544755	28630862
arid4a:ENSDARG00000043873	ENSDARG00000043873	protein_coding	Cluster002	17	11223904	11264487
arid5a	ENSDARG00000077120	protein_coding	Cluster030	8	52391031	52418117
arid5b	ENSDARG00000069988	protein_coding	Cluster001	21	11151365	11159187
arih1l	ENSDARG00000036870	protein_coding	Cluster016	7	13238732	13262017
arih2	ENSDARG00000012848	protein_coding	Cluster021	8	26015484	26038262
arl1	ENSDARG00000101680	protein_coding	Cluster046	4	5901688	5904842
arl13b	ENSDARG00000012763	protein_coding	Cluster094	1	32935662	32962227
arl14ep	ENSDARG00000001210	protein_coding	Cluster002	7	32353534	32358308
arl3l1	ENSDARG00000102393	protein_coding	Cluster023	21	33138180	33152440
arl4aa	ENSDARG00000099918	protein_coding	Cluster002	15	34211767	34217000
arl4ca	ENSDARG00000057606	protein_coding	Cluster001	22	13952995	13954616
arl5c	ENSDARG00000035719	protein_coding	Cluster004	3	15984576	15992257
arl6ip5a	ENSDARG00000077044	protein_coding	Cluster004	6	43236677	43244095
armc1	ENSDARG00000013861	protein_coding	Cluster026	24	24556606	24579110
armc10	ENSDARG00000062960	protein_coding	Cluster049	25	18780180	18790676
armc4	ENSDARG00000055128	protein_coding	Cluster106	12	22905541	23027050
arnt2	ENSDARG00000103697	protein_coding	Cluster003	7	10460092	10635896
arntl1a	ENSDARG00000006791	protein_coding	Cluster002	25	17797384	17822410
arntl2	ENSDARG00000041381	protein_coding	Cluster010	18	15601115	15642344
arpc1b	ENSDARG00000027063	protein_coding	Cluster003	3	40667153	40678754
arpc5a	ENSDARG00000039142	protein_coding	Cluster094	2	21309611	21317616
arpc5b	ENSDARG00000019062	protein_coding	Cluster007	20	34248791	34252729
arpc5lb	ENSDARG00000035433	protein_coding	Cluster002	5	31460728	31474499
arpp19a	ENSDARG00000032532	protein_coding	Cluster155	18	38904301	38916656
arpp21	ENSDARG00000061081	protein_coding	Cluster002	19	43316976	43347789
arr3a	ENSDARG00000056511	protein_coding	Cluster023	10	26838500	26849684
arr3b	ENSDARG00000098475	protein_coding	Cluster023	14	32497796	32509214
arrb1	ENSDARG00000043241	protein_coding	Cluster001	15	5396814	5473899
arrdc1a	ENSDARG00000068148	protein_coding	Cluster002	5	28916691	28931795
arrdc2	ENSDARG00000020761	protein_coding	Cluster095	11	13466845	13476123
arrdc3a	ENSDARG00000052690	protein_coding	Cluster090	5	48334350	48344444
arsia	ENSDARG00000077606	protein_coding	Cluster001	14	954839	958648
arv1	ENSDARG00000074757	protein_coding	Cluster102	20	4020975	4033951
arvcfa	ENSDARG00000074329	protein_coding	Cluster001	10	465281	503725
arvcfb	ENSDARG00000061688	protein_coding	Cluster020	5	25662975	25966282
arxa	ENSDARG00000058011	protein_coding	Cluster048	24	23791655	23797548
asah1b	ENSDARG00000034817	protein_coding	Cluster001	1	15961317	15972107
asah2	ENSDARG00000012829	protein_coding	Cluster005	12	6084098	6109089
asap1a	ENSDARG00000029463	protein_coding	Cluster007	2	32281080	32372999
asap3	ENSDARG00000021896	protein_coding	Cluster196	17	27172930	27217406
asb10	ENSDARG00000099461	protein_coding	Cluster001	24	34199765	34221443
asb11	ENSDARG00000056561	protein_coding	Cluster022	9	30553921	30560501
asb12a	ENSDARG00000017086	protein_coding	Cluster251	5	21517342	21523557
asb12b	ENSDARG00000037558	protein_coding	Cluster125	14	8959899	8975218
asb13a.1	ENSDARG00000079698	protein_coding	Cluster001	4	11480856	11484341
asb14b	ENSDARG00000087741	protein_coding	Cluster003	23	19564040	19577187
asb15a	ENSDARG00000045633	protein_coding	Cluster038	25	27380908	27399476
asb18	ENSDARG00000012948	protein_coding	Cluster001	9	24075645	24083609
asb2a.1:ENSDARG00000003797	ENSDARG00000003797	protein_coding	Cluster003	20	27397942	27412585
asb2b	ENSDARG00000102490	protein_coding	Cluster020	17	53224112	53231022
asb3	ENSDARG00000005246	protein_coding	Cluster105	12	23939675	23955922
asb5b	ENSDARG00000053222	protein_coding	Cluster001	1	38086657	38098381
asb8	ENSDARG00000003383	protein_coding	Cluster039	23	27571416	27579620
ascc2	ENSDARG00000013058	protein_coding	Cluster002	5	17508158	17531257
ascl1a	ENSDARG00000038386	protein_coding	Cluster044	4	17428135	17430217
ascl1b:ENSDARG00000101628	ENSDARG00000101628	protein_coding	Cluster044	7	49442974	49444419
asf1ba	ENSDARG00000101037	protein_coding	Cluster002	3	45359507	45369581
asf1bb	ENSDARG00000043713	protein_coding	Cluster226	1	55200462	55211319
ash1l	ENSDARG00000070981	protein_coding	Cluster015	19	9113148	9166432
ash2l	ENSDARG00000060392	protein_coding	Cluster002	10	2732055	2761621
asic1a	ENSDARG00000008329	protein_coding	Cluster001	8	6923560	6979648
asic1b	ENSDARG00000101866	protein_coding	Cluster252	22	7014779	7138725
asic2	ENSDARG00000006849	protein_coding	Cluster001	3	37682410	38484082
asic4a	ENSDARG00000025162	protein_coding	Cluster001	9	11063764	11257161
asip1	ENSDARG00000077858	protein_coding	Cluster001	6	49977257	49984676
asl	ENSDARG00000033361	protein_coding	Cluster002	21	31216455	31237784
asmt	ENSDARG00000098249	protein_coding	Cluster001	9	56380395	56395051
asns	ENSDARG00000016375	protein_coding	Cluster135	19	26070140	26093779
aspdh	ENSDARG00000038297	protein_coding	Cluster001	3	16597517	16611123
asph	ENSDARG00000055945	protein_coding	Cluster232	2	27000649	27026548
asphd1	ENSDARG00000075813	protein_coding	Cluster001	3	15122143	15134893
aspn	ENSDARG00000002192	protein_coding	Cluster001	22	10450283	10457808
ass1	ENSDARG00000103044	protein_coding	Cluster247	KN150552.1	11232	53083
aste1	ENSDARG00000070132	protein_coding	Cluster150	16	41620621	41629783
astn1	ENSDARG00000068323	protein_coding	Cluster001	2	34589765	34999969
asxl1	ENSDARG00000036956	protein_coding	Cluster012	23	30803590	30826116
asz1	ENSDARG00000004823	protein_coding	Cluster011	18	20653312	20685055
atad1a	ENSDARG00000023267	protein_coding	Cluster016	5	16214923	16230064
atat1	ENSDARG00000004472	protein_coding	Cluster003	19	27895340	27922145
atcaya	ENSDARG00000071678	protein_coding	Cluster003	22	4719361	4732282
atcayb	ENSDARG00000059781	protein_coding	Cluster001	2	55790738	55847125
atf1	ENSDARG00000044301	protein_coding	Cluster008	6	39511898	39524296
atf5a	ENSDARG00000068096	protein_coding	Cluster040	5	29814097	29818483
atf5b	ENSDARG00000077785	protein_coding	Cluster195	15	17929973	17934068
atf7ip	ENSDARG00000069619	protein_coding	Cluster236	1	44878260	44924675
atg101	ENSDARG00000043287	protein_coding	Cluster002	10	32713636	32719899
atg12	ENSDARG00000069545	protein_coding	Cluster077	16	13993752	13998585
atg4b	ENSDARG00000052104	protein_coding	Cluster002	6	27100239	27114452
atg5	ENSDARG00000023396	protein_coding	Cluster010	16	7463117	7499186
atg9a	ENSDARG00000044551	protein_coding	Cluster001	6	11014606	11030149
atl1	ENSDARG00000060481	protein_coding	Cluster001	13	36638817	36658568
atl2	ENSDARG00000057719	protein_coding	Cluster002	13	7949200	7972585
atl3	ENSDARG00000004270	protein_coding	Cluster002	14	30433718	30454510
atn1	ENSDARG00000092067	protein_coding	Cluster006	16	31890786	31913397
atoh1a	ENSDARG00000055294	protein_coding	Cluster043	8	29584754	29586383
atoh1b	ENSDARG00000099564	protein_coding	Cluster044	KN150642.1	9441	10244
atoh7	ENSDARG00000069552	protein_coding	Cluster103	13	25319231	25320275
atoh8	ENSDARG00000037555	protein_coding	Cluster007	14	9201277	9216350
atox1	ENSDARG00000087693	protein_coding	Cluster007	14	25685717	25688517
atp10a	ENSDARG00000061039	protein_coding	Cluster030	6	38629148	38728866
atp10b	ENSDARG00000076230	protein_coding	Cluster015	14	21996542	22070675
atp11a	ENSDARG00000008413	protein_coding	Cluster001	1	45572241	45710153
atp13a2	ENSDARG00000061890	protein_coding	Cluster002	23	24584876	24616411
atp1a1a.2	ENSDARG00000007739	protein_coding	Cluster014	1	1564308	1667865
atp1a1a.3	ENSDARG00000039131	protein_coding	Cluster025	1	1657500	1667866
atp1a1a.4	ENSDARG00000001870	protein_coding	Cluster005	1	1541981	1558365
atp1a1a.5	ENSDARG00000040252	protein_coding	Cluster001	1	1690370	1702310
atp1a1b	ENSDARG00000019856	protein_coding	Cluster001	9	36092369	36113016
atp1a2a	ENSDARG00000010472	protein_coding	Cluster014	2	44350077	44402539
atp1a3a	ENSDARG00000018259	protein_coding	Cluster001	19	6409203	6466563
atp1a3b	ENSDARG00000104139	protein_coding	Cluster001	16	10885786	10930007
atp1b1a	ENSDARG00000013144	protein_coding	Cluster197	6	29226831	29236926
atp1b1b	ENSDARG00000076833	protein_coding	Cluster001	1	10036183	10055110
atp1b2a	ENSDARG00000099203	protein_coding	Cluster001	23	45020771	45051808
atp1b2b	ENSDARG00000034424	protein_coding	Cluster001	5	37875378	37906828
atp1b4	ENSDARG00000053262	protein_coding	Cluster001	14	33117980	33129639
atp2a1	ENSDARG00000020574	protein_coding	Cluster038	3	25950472	26026195
atp2a1l	ENSDARG00000035458	protein_coding	Cluster005	12	13205881	13223442
atp2a2b	ENSDARG00000005122	protein_coding	Cluster004	21	17014356	17071851
atp2a3	ENSDARG00000060978	protein_coding	Cluster080	5	30567703	30669038
atp2b1a	ENSDARG00000012684	protein_coding	Cluster149	4	16077964	16125664
atp2b2	ENSDARG00000063433	protein_coding	Cluster001	11	1121078	1306091
atp2b3a	ENSDARG00000043474	protein_coding	Cluster001	8	13964585	14014644
atp2b3b	ENSDARG00000023445	protein_coding	Cluster001	23	19907872	20026746
atp2c1	ENSDARG00000060197	protein_coding	Cluster010	16	41635613	41717069
atp5a1	ENSDARG00000010149	protein_coding	Cluster006	21	4916224	4927974
atp5b	ENSDARG00000070083	protein_coding	Cluster006	11	13150239	13155400
atp5c1	ENSDARG00000045514	protein_coding	Cluster108	4	25184101	25192354
atp5d	ENSDARG00000019404	protein_coding	Cluster006	22	18741083	18754010
atp5e	ENSDARG00000095897	protein_coding	Cluster006	6	49894835	49903487
atp5f1	ENSDARG00000011553	protein_coding	Cluster006	8	25310354	25319570
atp5g3a	ENSDARG00000017775	protein_coding	Cluster148	9	2334034	2344363
atp5g3b	ENSDARG00000009447	protein_coding	Cluster006	6	10595417	10600495
atp5h	ENSDARG00000098355	protein_coding	Cluster006	3	44405174	44414425
atp5ib	ENSDARG00000068940	protein_coding	Cluster006	5	8565744	8568795
atp5j	ENSDARG00000014313	protein_coding	Cluster006	1	614903	619459
atp5l	ENSDARG00000011841	protein_coding	Cluster006	5	30099107	30101738
atp5o	ENSDARG00000001788	protein_coding	Cluster108	9	33334776	33338127
atp5s	ENSDARG00000012072	protein_coding	Cluster001	13	36554713	36565877
atp6ap1a	ENSDARG00000041417	protein_coding	Cluster001	23	4963653	4979533
atp6ap1la	ENSDARG00000091509	protein_coding	Cluster001	11	42241902	42263728
atp6ap1lb	ENSDARG00000090963	protein_coding	Cluster001	23	19632231	19657471
atp6v0a1a	ENSDARG00000020847	protein_coding	Cluster001	3	16772421	16823331
atp6v0a1b	ENSDARG00000015174	protein_coding	Cluster001	24	7566690	7602868
atp6v0a2a	ENSDARG00000035538	protein_coding	Cluster019	10	8030046	8074768
atp6v0a2b	ENSDARG00000035565	protein_coding	Cluster002	5	24040062	24064069
atp6v0b	ENSDARG00000031681	protein_coding	Cluster141	2	33697981	33703996
atp6v0cb	ENSDARG00000036577	protein_coding	Cluster001	24	39266296	39283763
atp6v0d1	ENSDARG00000069090	protein_coding	Cluster001	7	34814892	34823456
atp6v1aa	ENSDARG00000034534	protein_coding	Cluster001	5	23741882	23756192
atp6v1b2	ENSDARG00000043465	protein_coding	Cluster001	10	19597170	19609041
atp6v1ba	ENSDARG00000013443	protein_coding	Cluster006	17	21352455	21398504
atp6v1d	ENSDARG00000011175	protein_coding	Cluster006	20	51275386	51287449
atp6v1e1a:ENSDARG00000003635	ENSDARG00000003635	protein_coding	Cluster170	5	37996477	38004317
atp6v1e1a:ENSDARG00000014085	ENSDARG00000014085	protein_coding	Cluster003	25	16505439	16517512
atp6v1e1b	ENSDARG00000030694	protein_coding	Cluster003	4	5231556	5238765
atp6v1f	ENSDARG00000045543	protein_coding	Cluster006	4	20058074	20074258
atp6v1g1	ENSDARG00000022315	protein_coding	Cluster006	5	56649896	56655340
atp8a2	ENSDARG00000077492	protein_coding	Cluster015	24	21226105	21353825
atp8b1	ENSDARG00000060980	protein_coding	Cluster008	21	3467098	3548981
atp8b2	ENSDARG00000099216	protein_coding	Cluster005	16	22321647	22336024
atp8b4	ENSDARG00000079453	protein_coding	Cluster001	25	31987798	32060084
atp8b5a	ENSDARG00000062040	protein_coding	Cluster007	5	18740499	18792646
atpif1b	ENSDARG00000044092	protein_coding	Cluster006	17	24594854	24596323
atpv0e2	ENSDARG00000059057	protein_coding	Cluster001	22	34726941	34732553
atraid	ENSDARG00000043388	protein_coding	Cluster003	20	19613144	19617057
atrnl1a	ENSDARG00000077188	protein_coding	Cluster001	13	19753685	20217313
atxn1a	ENSDARG00000061687	protein_coding	Cluster218	19	32734685	32874674
atxn1b	ENSDARG00000060862	protein_coding	Cluster001	16	25640277	25653480
atxn7l1	ENSDARG00000089860	protein_coding	Cluster010	4	3419757	3433431
atxn7l2b	ENSDARG00000056268	protein_coding	Cluster011	8	25072268	25087543
aurka	ENSDARG00000012485	protein_coding	Cluster008	6	60130110	60144746
auts2a	ENSDARG00000056427	protein_coding	Cluster007	10	27220977	27237406
auts2b	ENSDARG00000020946	protein_coding	Cluster113	15	20069034	20088473
avd	ENSDARG00000087961	protein_coding	Cluster026	10	21401734	21404746
avil	ENSDARG00000059342	protein_coding	Cluster001	11	206957	221058
avpr1aa	ENSDARG00000077083	protein_coding	Cluster001	25	1469193	1477753
avpr1ab	ENSDARG00000045788	protein_coding	Cluster001	4	9206806	9213372
avpr2aa	ENSDARG00000007436	protein_coding	Cluster001	23	25111393	25140580
b2ml	ENSDARG00000015887	protein_coding	Cluster001	8	50953262	50961527
b3galnt2	ENSDARG00000046133	protein_coding	Cluster242	13	49484119	49517183
b3galt2	ENSDARG00000102061	protein_coding	Cluster131	22	24131243	24142525
b3gat1a	ENSDARG00000040547	protein_coding	Cluster001	18	36123460	36154875
b3gat2	ENSDARG00000030733	protein_coding	Cluster001	13	27821238	27879124
b3gnt2a	ENSDARG00000052376	protein_coding	Cluster005	1	52836283	52844567
b3gnt2b	ENSDARG00000091902	protein_coding	Cluster004	17	24018390	24063963
b3gnt3	ENSDARG00000058100	protein_coding	Cluster055	8	13592787	13603317
b3gnt5a	ENSDARG00000018971	protein_coding	Cluster004	11	10557566	10566685
b3gnt7l	ENSDARG00000053133	protein_coding	Cluster142	8	22268081	22269647
b4galnt1b	ENSDARG00000077352	protein_coding	Cluster001	6	39225062	39255315
b4galnt2.2	ENSDARG00000070605	protein_coding	Cluster002	3	22914666	22928740
b4galnt4a	ENSDARG00000046150	protein_coding	Cluster001	25	24193608	24512997
b4galnt4b	ENSDARG00000076701	protein_coding	Cluster001	7	48806077	48998411
b4galt7	ENSDARG00000021899	protein_coding	Cluster010	14	26082917	26094041
bach2a	ENSDARG00000036569	protein_coding	Cluster017	17	15666119	15734205
bach2b	ENSDARG00000004074	protein_coding	Cluster003	20	24073848	24223781
badb	ENSDARG00000054937	protein_coding	Cluster002	7	24858363	24862696
bag3	ENSDARG00000039486	protein_coding	Cluster045	13	25356158	25368211
bag4	ENSDARG00000043179	protein_coding	Cluster016	8	44605499	44617451
bag5	ENSDARG00000017316	protein_coding	Cluster120	13	15631286	15668299
bahcc1	ENSDARG00000080009	protein_coding	Cluster007	12	34462111	34657411
baiap2b	ENSDARG00000103333	protein_coding	Cluster001	12	35911987	35998262
baiap2l1a	ENSDARG00000029305	protein_coding	Cluster002	12	17694071	17741458
baiap2l1b	ENSDARG00000031119	protein_coding	Cluster030	3	61168723	61258261
baiap3	ENSDARG00000079264	protein_coding	Cluster001	3	47449138	47587519
bambia	ENSDARG00000055381	protein_coding	Cluster004	12	23302889	23309137
bambib	ENSDARG00000099677	protein_coding	Cluster050	2	4562140	4568204
banf1	ENSDARG00000037009	protein_coding	Cluster071	21	26673106	26678575
bap1	ENSDARG00000063051	protein_coding	Cluster004	22	10562276	10574844
bard1	ENSDARG00000076733	protein_coding	Cluster011	9	40832734	40881935
barhl1a	ENSDARG00000035508	protein_coding	Cluster003	5	29146202	29150224
barhl1b	ENSDARG00000019013	protein_coding	Cluster003	21	17441857	17445829
barhl2	ENSDARG00000104361	protein_coding	Cluster003	6	24718043	24721872
barx1	ENSDARG00000007407	protein_coding	Cluster038	11	27295919	27298545
barx2	ENSDARG00000041098	protein_coding	Cluster250	18	47318323	47347860
basp1	ENSDARG00000053358	protein_coding	Cluster001	2	42874986	42899239
batf	ENSDARG00000011818	protein_coding	Cluster002	20	46668830	46742836
baz1a	ENSDARG00000099745	protein_coding	Cluster002	17	9881300	9903962
baz2a	ENSDARG00000102974	protein_coding	Cluster031	23	6739474	6793703
bcam	ENSDARG00000090190	protein_coding	Cluster007	16	24113376	24220541
bcan	ENSDARG00000099412	protein_coding	Cluster001	16	29375522	29400049
bcar1	ENSDARG00000056525	protein_coding	Cluster036	18	22617193	22699007
bcar3	ENSDARG00000016981	protein_coding	Cluster151	8	15045876	15192353
bcas2	ENSDARG00000043631	protein_coding	Cluster066	8	10971058	10979061
bcat1	ENSDARG00000045568	protein_coding	Cluster001	4	17290990	17308444
bcat2	ENSDARG00000054849	protein_coding	Cluster064	3	29819145	29837213
bckdhb	ENSDARG00000014676	protein_coding	Cluster002	16	5166061	5205719
bcl11aa	ENSDARG00000061352	protein_coding	Cluster003	13	25716078	25794774
bcl11ab	ENSDARG00000063153	protein_coding	Cluster056	6	6333844	6384350
bcl11ba	ENSDARG00000062510	protein_coding	Cluster001	17	18097522	18159364
bcl2b	ENSDARG00000089109	protein_coding	Cluster001	2	13502516	13533483
bcl2l10	ENSDARG00000026766	protein_coding	Cluster034	18	39125714	39137997
bcl2l16	ENSDARG00000099128	protein_coding	Cluster001	8	52716686	52725743
bcl7a	ENSDARG00000052907	protein_coding	Cluster009	5	41192848	41199729
bco1	ENSDARG00000104256	protein_coding	Cluster025	7	65037326	65066446
bco1l	ENSDARG00000103659	protein_coding	Cluster005	7	65016199	65028910
bcorl1	ENSDARG00000077912	protein_coding	Cluster039	14	41039067	41070900
bcr	ENSDARG00000079286	protein_coding	Cluster003	21	17073962	17222352
bdh1	ENSDARG00000059388	protein_coding	Cluster015	24	3296567	3304613
bdh2	ENSDARG00000052696	protein_coding	Cluster027	1	43012985	43026412
bdnf	ENSDARG00000018817	protein_coding	Cluster001	7	31653833	31670520
bean1	ENSDARG00000087413	protein_coding	Cluster001	7	44145220	44241668
bend5	ENSDARG00000075624	protein_coding	Cluster010	8	15465080	15483202
best1	ENSDARG00000078331	protein_coding	Cluster001	25	2941205	2953361
bfb	ENSDARG00000005616	protein_coding	Cluster001	21	27401172	27407300
