Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	Associated Gene Name	Description	Pfam ID	Ensembl Protein Family ID(s)	Ensembl Family Description
ENSDARG00000073708	4	72087887	72115093	-1	zgc:171551	zgc:171551 [Source:ZFIN;Acc:ZDB-GENE-080220-8]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000094308	4	33296007	33309410	1	si:dkey-247i3.6	si:dkey-247i3.6 [Source:ZFIN;Acc:ZDB-GENE-110913-83]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000094308	4	33296007	33309410	1	si:dkey-247i3.6	si:dkey-247i3.6 [Source:ZFIN;Acc:ZDB-GENE-110913-83]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096014	4	47313575	47317701	-1	znf1146	zinc finger protein 1146 [Source:ZFIN;Acc:ZDB-GENE-110914-152]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096157	4	47257769	47389113	1	ZNF501 (1 of many)	si:dkey-40n15.1 [Source:ZFIN;Acc:ZDB-GENE-110914-64]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096157	4	47257769	47389113	1	ZNF501 (1 of many)	si:dkey-40n15.1 [Source:ZFIN;Acc:ZDB-GENE-110914-64]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096157	4	47257769	47389113	1	ZNF501 (1 of many)	si:dkey-40n15.1 [Source:ZFIN;Acc:ZDB-GENE-110914-64]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000095149	4	40615413	40624403	1	znf1062	zinc finger protein 1062 [Source:ZFIN;Acc:ZDB-GENE-120709-37]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000095149	4	40615413	40624403	1	znf1062	zinc finger protein 1062 [Source:ZFIN;Acc:ZDB-GENE-120709-37]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000095149	4	40615413	40624403	1	znf1062	zinc finger protein 1062 [Source:ZFIN;Acc:ZDB-GENE-120709-37]	PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000095149	4	40615413	40624403	1	znf1062	zinc finger protein 1062 [Source:ZFIN;Acc:ZDB-GENE-120709-37]	PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000095149	4	40615413	40624403	1	znf1062	zinc finger protein 1062 [Source:ZFIN;Acc:ZDB-GENE-120709-37]	PF13912	PTHR24409_SF21	ZINC FINGER
ENSDARG00000103138	4	58463685	58487919	1	znf1130	zinc finger protein 1130 [Source:ZFIN;Acc:ZDB-GENE-131122-51]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103138	4	58463685	58487919	1	znf1130	zinc finger protein 1130 [Source:ZFIN;Acc:ZDB-GENE-131122-51]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000062651	4	15007462	15012136	1	zc3hc1	zinc finger, C3HC-type containing 1 [Source:ZFIN;Acc:ZDB-GENE-061013-94]	PF07967	PTHR15835	NUCLEAR INTERACTING PARTNER OF ALK NUCLEAR INTERACTING PARTNER OF ANAPLASTIC LYMPHOMA KINASE ZINC FINGER C3HC TYPE 1
ENSDARG00000094903	4	29874144	29878802	-1	si:ch211-231i17.4	si:ch211-231i17.4 [Source:ZFIN;Acc:ZDB-GENE-110914-104]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000094903	4	29874144	29878802	-1	si:ch211-231i17.4	si:ch211-231i17.4 [Source:ZFIN;Acc:ZDB-GENE-110914-104]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000094902	4	48885083	48944179	-1	znf1110	zinc finger protein 1110 [Source:ZFIN;Acc:ZDB-GENE-110914-29]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000094902	4	48885083	48944179	-1	znf1110	zinc finger protein 1110 [Source:ZFIN;Acc:ZDB-GENE-110914-29]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096222	4	48939903	48944071	-1	si:ch211-245n8.4	si:ch211-245n8.4 [Source:ZFIN;Acc:ZDB-GENE-110914-56]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000096222	4	48939903	48944071	-1	si:ch211-245n8.4	si:ch211-245n8.4 [Source:ZFIN;Acc:ZDB-GENE-110914-56]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093994	4	48911465	48924864	1	znf1058	zinc finger protein 1058 [Source:ZFIN;Acc:ZDB-GENE-110913-168]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093994	4	48911465	48924864	1	znf1058	zinc finger protein 1058 [Source:ZFIN;Acc:ZDB-GENE-110913-168]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096226	4	42533196	42543821	-1	znf1072	zinc finger protein 1072 [Source:ZFIN;Acc:ZDB-GENE-110913-146]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096226	4	42533196	42543821	-1	znf1072	zinc finger protein 1072 [Source:ZFIN;Acc:ZDB-GENE-110913-146]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096226	4	42533196	42543821	-1	znf1072	zinc finger protein 1072 [Source:ZFIN;Acc:ZDB-GENE-110913-146]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100262	4	62820911	62833851	-1	znf981	zinc finger protein 981 [Source:ZFIN;Acc:ZDB-GENE-110913-133]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000100262	4	62820911	62833851	-1	znf981	zinc finger protein 981 [Source:ZFIN;Acc:ZDB-GENE-110913-133]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100262	4	62820911	62833851	-1	znf981	zinc finger protein 981 [Source:ZFIN;Acc:ZDB-GENE-110913-133]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000045527	4	25840714	25869810	-1	nr2c1	nuclear receptor subfamily 2, group C, member 1 [Source:ZFIN;Acc:ZDB-GENE-041210-198]	PF00105	PTHR24083_SF49	NUCLEAR RECEPTOR SUBFAMILY 2 GROUP C MEMBER 1 ORPHAN NUCLEAR RECEPTOR TR2 TESTICULAR RECEPTOR 2
ENSDARG00000096189	4	42521012	42529112	-1	si:dkey-54j5.2	si:dkey-54j5.2 [Source:ZFIN;Acc:ZDB-GENE-110913-53]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096189	4	42521012	42529112	-1	si:dkey-54j5.2	si:dkey-54j5.2 [Source:ZFIN;Acc:ZDB-GENE-110913-53]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000079222	4	28996915	29003958	-1	zgc:174315	zgc:174315 [Source:ZFIN;Acc:ZDB-GENE-080219-29]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000079222	4	28996915	29003958	-1	zgc:174315	zgc:174315 [Source:ZFIN;Acc:ZDB-GENE-080219-29]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000104822	4	61330859	61335738	1	znf1131	zinc finger protein 1131 [Source:ZFIN;Acc:ZDB-GENE-110914-31]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000074193	4	42433717	42543764	-1	si:dkeyp-85d8.5	si:dkeyp-85d8.5 [Source:ZFIN;Acc:ZDB-GENE-110913-144]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000074193	4	42433717	42543764	-1	si:dkeyp-85d8.5	si:dkeyp-85d8.5 [Source:ZFIN;Acc:ZDB-GENE-110913-144]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000074193	4	42433717	42543764	-1	si:dkeyp-85d8.5	si:dkeyp-85d8.5 [Source:ZFIN;Acc:ZDB-GENE-110913-144]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000088214	4	29008131	29021917	1	si:dkey-23a23.3	si:dkey-23a23.3 [Source:ZFIN;Acc:ZDB-GENE-110913-89]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000088214	4	29008131	29021917	1	si:dkey-23a23.3	si:dkey-23a23.3 [Source:ZFIN;Acc:ZDB-GENE-110913-89]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000095257	4	42447871	42454744	1	znf1096	zinc finger protein 1096 [Source:ZFIN;Acc:ZDB-GENE-110913-108]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000095257	4	42447871	42454744	1	znf1096	zinc finger protein 1096 [Source:ZFIN;Acc:ZDB-GENE-110913-108]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000095257	4	42447871	42454744	1	znf1096	zinc finger protein 1096 [Source:ZFIN;Acc:ZDB-GENE-110913-108]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000095993	4	42865140	42874599	1	znf1073	zinc finger protein 1073 [Source:ZFIN;Acc:ZDB-GENE-110913-154]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000095993	4	42865140	42874599	1	znf1073	zinc finger protein 1073 [Source:ZFIN;Acc:ZDB-GENE-110913-154]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000095993	4	42865140	42874599	1	znf1073	zinc finger protein 1073 [Source:ZFIN;Acc:ZDB-GENE-110913-154]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000094017	4	42448485	42563983	1	znf1137	zinc finger protein 1137 [Source:ZFIN;Acc:ZDB-GENE-071004-87]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000094017	4	42448485	42563983	1	znf1137	zinc finger protein 1137 [Source:ZFIN;Acc:ZDB-GENE-071004-87]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000090769	4	44340361	44348515	-1	si:dkey-51d8.6	si:dkey-51d8.6 [Source:ZFIN;Acc:ZDB-GENE-110914-115]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000090769	4	44340361	44348515	-1	si:dkey-51d8.6	si:dkey-51d8.6 [Source:ZFIN;Acc:ZDB-GENE-110914-115]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103346	4	41489348	41497925	-1	si:dkeyp-85d8.5	si:dkeyp-85d8.5 [Source:ZFIN;Acc:ZDB-GENE-110913-144]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103346	4	41489348	41497925	-1	si:dkeyp-85d8.5	si:dkeyp-85d8.5 [Source:ZFIN;Acc:ZDB-GENE-110913-144]	PF12874	PTHR24384	ZINC FINGER
ENSDARG00000103346	4	41489348	41497925	-1	si:dkeyp-85d8.5	si:dkeyp-85d8.5 [Source:ZFIN;Acc:ZDB-GENE-110913-144]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000103346	4	41489348	41497925	-1	si:dkeyp-85d8.5	si:dkeyp-85d8.5 [Source:ZFIN;Acc:ZDB-GENE-110913-144]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000104561	4	67756436	67761721	-1	znf1081	zinc finger protein 1081 [Source:ZFIN;Acc:ZDB-GENE-110913-119]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000104561	4	67756436	67761721	-1	znf1081	zinc finger protein 1081 [Source:ZFIN;Acc:ZDB-GENE-110913-119]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096205	4	38475612	38485343	1	znf997	zinc finger protein 997 [Source:ZFIN;Acc:ZDB-GENE-110914-80]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000096205	4	38475612	38485343	1	znf997	zinc finger protein 997 [Source:ZFIN;Acc:ZDB-GENE-110914-80]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000096205	4	38475612	38485343	1	znf997	zinc finger protein 997 [Source:ZFIN;Acc:ZDB-GENE-110914-80]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000101851	4	41156333	41283264	-1	znf976	zinc finger protein 976 [Source:ZFIN;Acc:ZDB-GENE-131119-69]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000101851	4	41156333	41283264	-1	znf976	zinc finger protein 976 [Source:ZFIN;Acc:ZDB-GENE-131119-69]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000101851	4	41156333	41283264	-1	znf976	zinc finger protein 976 [Source:ZFIN;Acc:ZDB-GENE-131119-69]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102316	4	41247628	41257018	1	si:dkey-237m9.2	si:dkey-237m9.2 [Source:ZFIN;Acc:ZDB-GENE-131119-68]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000102316	4	41247628	41257018	1	si:dkey-237m9.2	si:dkey-237m9.2 [Source:ZFIN;Acc:ZDB-GENE-131119-68]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000095440	4	42880489	42888987	1	si:dkeyp-53e4.2	si:dkeyp-53e4.2 [Source:ZFIN;Acc:ZDB-GENE-110913-125]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000095440	4	42880489	42888987	1	si:dkeyp-53e4.2	si:dkeyp-53e4.2 [Source:ZFIN;Acc:ZDB-GENE-110913-125]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000098281	4	41274909	41283246	-1	si:dkey-237m9.1	si:dkey-237m9.1 [Source:ZFIN;Acc:ZDB-GENE-131118-30]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000098281	4	41274909	41283246	-1	si:dkey-237m9.1	si:dkey-237m9.1 [Source:ZFIN;Acc:ZDB-GENE-131118-30]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000073915	4	32572471	32576051	-1	znf1085	zinc finger protein 1085 [Source:ZFIN;Acc:ZDB-GENE-080218-7]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000073915	4	32572471	32576051	-1	znf1085	zinc finger protein 1085 [Source:ZFIN;Acc:ZDB-GENE-080218-7]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000073915	4	32572471	32576051	-1	znf1085	zinc finger protein 1085 [Source:ZFIN;Acc:ZDB-GENE-080218-7]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000092329	4	49155195	49160476	1	si:dkey-156j15.1	si:dkey-156j15.1 [Source:ZFIN;Acc:ZDB-GENE-110914-81]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098071	4	41228841	41238471	-1	znf1049	zinc finger protein 1049 [Source:ZFIN;Acc:ZDB-GENE-131118-26]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098071	4	41228841	41238471	-1	znf1049	zinc finger protein 1049 [Source:ZFIN;Acc:ZDB-GENE-131118-26]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099670	4	53701265	53711220	-1	znf1074	zinc finger protein 1074 [Source:ZFIN;Acc:ZDB-GENE-110913-85]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099670	4	53701265	53711220	-1	znf1074	zinc finger protein 1074 [Source:ZFIN;Acc:ZDB-GENE-110913-85]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000099670	4	53701265	53711220	-1	znf1074	zinc finger protein 1074 [Source:ZFIN;Acc:ZDB-GENE-110913-85]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000099670	4	53701265	53711220	-1	znf1074	zinc finger protein 1074 [Source:ZFIN;Acc:ZDB-GENE-110913-85]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000013596	4	27141124	27160584	1	brd1a	bromodomain containing 1a [Source:ZFIN;Acc:ZDB-GENE-041008-168]	PF13832	PTHR13793_SF17	BROMODOMAIN CONTAINING 1 BR140  BROMODOMAIN AND PHD FINGER CONTAINING 2
ENSDARG00000099090	4	67797416	67801115	1	znf1087	zinc finger protein 1087 [Source:ZFIN;Acc:ZDB-GENE-110913-106]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099090	4	67797416	67801115	1	znf1087	zinc finger protein 1087 [Source:ZFIN;Acc:ZDB-GENE-110913-106]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000099090	4	67797416	67801115	1	znf1087	zinc finger protein 1087 [Source:ZFIN;Acc:ZDB-GENE-110913-106]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102695	4	53239213	53392274	-1	znf1039	zinc finger protein 1039 [Source:ZFIN;Acc:ZDB-GENE-110913-141]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100479	4	31281914	31524416	-1	si:dkey-43f9.4	si:dkey-43f9.4 [Source:ZFIN;Acc:ZDB-GENE-110913-43]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000100479	4	31281914	31524416	-1	si:dkey-43f9.4	si:dkey-43f9.4 [Source:ZFIN;Acc:ZDB-GENE-110913-43]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100479	4	31281914	31524416	-1	si:dkey-43f9.4	si:dkey-43f9.4 [Source:ZFIN;Acc:ZDB-GENE-110913-43]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098193	4	53382880	53392317	-1	znf998	zinc finger protein 998 [Source:ZFIN;Acc:ZDB-GENE-110913-164]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098193	4	53382880	53392317	-1	znf998	zinc finger protein 998 [Source:ZFIN;Acc:ZDB-GENE-110913-164]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000101245	4	46813156	46821473	-1	znf1063	zinc finger protein 1063 [Source:ZFIN;Acc:ZDB-GENE-110914-144]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101245	4	46813156	46821473	-1	znf1063	zinc finger protein 1063 [Source:ZFIN;Acc:ZDB-GENE-110914-144]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000101245	4	46813156	46821473	-1	znf1063	zinc finger protein 1063 [Source:ZFIN;Acc:ZDB-GENE-110914-144]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000093106	4	49215815	49229927	-1	znf1026	zinc finger protein 1026 [Source:ZFIN;Acc:ZDB-GENE-110913-157]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093106	4	49215815	49229927	-1	znf1026	zinc finger protein 1026 [Source:ZFIN;Acc:ZDB-GENE-110913-157]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000093106	4	49215815	49229927	-1	znf1026	zinc finger protein 1026 [Source:ZFIN;Acc:ZDB-GENE-110913-157]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000045595	4	14896751	14900358	-1	si:dkey-14k9.3	si:dkey-14k9.3 [Source:ZFIN;Acc:ZDB-GENE-030131-2893]	PF00096	PTHR24377_SF227	ZINC FINGER
ENSDARG00000104737	4	62840918	62854913	1	si:ch211-223a21.3	si:ch211-223a21.3 [Source:ZFIN;Acc:ZDB-GENE-110913-50]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000104737	4	62840918	62854913	1	si:ch211-223a21.3	si:ch211-223a21.3 [Source:ZFIN;Acc:ZDB-GENE-110913-50]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099400	4	62841611	62910630	1	si:ch211-223a21.6	si:ch211-223a21.6 [Source:ZFIN;Acc:ZDB-GENE-110913-177]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099400	4	62841611	62910630	1	si:ch211-223a21.6	si:ch211-223a21.6 [Source:ZFIN;Acc:ZDB-GENE-110913-177]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099400	4	62841611	62910630	1	si:ch211-223a21.6	si:ch211-223a21.6 [Source:ZFIN;Acc:ZDB-GENE-110913-177]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000104580	4	62877575	62896266	-1	znf1099	zinc finger protein 1099 [Source:ZFIN;Acc:ZDB-GENE-060503-829]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104580	4	62877575	62896266	-1	znf1099	zinc finger protein 1099 [Source:ZFIN;Acc:ZDB-GENE-060503-829]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000098991	4	63587614	63593741	-1	znf1095	zinc finger protein 1095 [Source:ZFIN;Acc:ZDB-GENE-110913-124]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000098991	4	63587614	63593741	-1	znf1095	zinc finger protein 1095 [Source:ZFIN;Acc:ZDB-GENE-110913-124]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000045528	4	25873378	25919673	-1	fgd6	FYVE, RhoGEF and PH domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-041210-200]	PF01363	PTHR12673_SF12	FYVE RHOGEF AND PH DOMAIN CONTAINING 6
ENSDARG00000096007	4	28429500	28463053	1	znf1067	zinc finger protein 1067 [Source:ZFIN;Acc:ZDB-GENE-110913-170]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096007	4	28429500	28463053	1	znf1067	zinc finger protein 1067 [Source:ZFIN;Acc:ZDB-GENE-110913-170]	PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000096007	4	28429500	28463053	1	znf1067	zinc finger protein 1067 [Source:ZFIN;Acc:ZDB-GENE-110913-170]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000086668	4	43898252	44020391	-1	si:dkey-7j22.4	si:dkey-7j22.4 [Source:ZFIN;Acc:ZDB-GENE-131125-95]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000086668	4	43898252	44020391	-1	si:dkey-7j22.4	si:dkey-7j22.4 [Source:ZFIN;Acc:ZDB-GENE-131125-95]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000093831	4	29893649	29900097	1	znf1121	zinc finger protein 1121 [Source:ZFIN;Acc:ZDB-GENE-110914-9]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000093831	4	29893649	29900097	1	znf1121	zinc finger protein 1121 [Source:ZFIN;Acc:ZDB-GENE-110914-9]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000076272	4	28429541	28434905	1	znf1041	zinc finger protein 1041 [Source:ZFIN;Acc:ZDB-GENE-080213-11]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000076272	4	28429541	28434905	1	znf1041	zinc finger protein 1041 [Source:ZFIN;Acc:ZDB-GENE-080213-11]	PF13912	PTHR24384	ZINC FINGER
ENSDARG00000076272	4	28429541	28434905	1	znf1041	zinc finger protein 1041 [Source:ZFIN;Acc:ZDB-GENE-080213-11]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000076272	4	28429541	28434905	1	znf1041	zinc finger protein 1041 [Source:ZFIN;Acc:ZDB-GENE-080213-11]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100842	4	62868354	62874985	1	si:ch211-223a21.4	si:ch211-223a21.4 [Source:ZFIN;Acc:ZDB-GENE-110913-57]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000100842	4	62868354	62874985	1	si:ch211-223a21.4	si:ch211-223a21.4 [Source:ZFIN;Acc:ZDB-GENE-110913-57]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000094147	4	29955346	29967881	1	znf1111	zinc finger protein 1111 [Source:ZFIN;Acc:ZDB-GENE-110913-113]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000094147	4	29955346	29967881	1	znf1111	zinc finger protein 1111 [Source:ZFIN;Acc:ZDB-GENE-110913-113]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103239	4	63597208	63603854	1	si:dkey-14o6.8	si:dkey-14o6.8 [Source:ZFIN;Acc:ZDB-GENE-110913-90]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000103239	4	63597208	63603854	1	si:dkey-14o6.8	si:dkey-14o6.8 [Source:ZFIN;Acc:ZDB-GENE-110913-90]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099494	4	44011268	44033714	-1	si:dkeyp-77c4.5	si:dkeyp-77c4.5 [Source:ZFIN;Acc:ZDB-GENE-131119-35]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000099494	4	44011268	44033714	-1	si:dkeyp-77c4.5	si:dkeyp-77c4.5 [Source:ZFIN;Acc:ZDB-GENE-131119-35]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000099494	4	44011268	44033714	-1	si:dkeyp-77c4.5	si:dkeyp-77c4.5 [Source:ZFIN;Acc:ZDB-GENE-131119-35]	PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000099494	4	44011268	44033714	-1	si:dkeyp-77c4.5	si:dkeyp-77c4.5 [Source:ZFIN;Acc:ZDB-GENE-131119-35]	PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000099444	4	31349274	31492049	1	znf996	zinc finger protein 996 [Source:ZFIN;Acc:ZDB-GENE-110913-147]	PF13465	PTHR24384	ZINC FINGER
ENSDARG00000099444	4	31349274	31492049	1	znf996	zinc finger protein 996 [Source:ZFIN;Acc:ZDB-GENE-110913-147]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103471	4	30408999	30506241	1	si:dkey-199m13.4	si:dkey-199m13.4 [Source:ZFIN;Acc:ZDB-GENE-110913-41]	PF00096	PTHR24384	ZINC FINGER
ENSDARG00000103471	4	30408999	30506241	1	si:dkey-199m13.4	si:dkey-199m13.4 [Source:ZFIN;Acc:ZDB-GENE-110913-41]	PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102749	4	71289786	71390457	-1	CABZ01021450.3		PF13894	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102749	4	71289786	71390457	-1	CABZ01021450.3		PF13465	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102749	4	71289786	71390457	-1	CABZ01021450.3		PF00096	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000102749	4	71289786	71390457	-1	CABZ01021450.3		PF13912	PTHR24402_SF203	GASTRULA ZINC FINGER 5 1 XLCGF5 1
ENSDARG00000100124	4	38741916	38851751	-1	CR361547.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000100124	4	38741916	38851751	-1	CR361547.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000097215	4	75652595	75654525	-1	si:dkey-172k15.7	si:dkey-172k15.7 [Source:ZFIN;Acc:ZDB-GENE-131127-550]	PF13894	PTHR24409_SF21	ZINC FINGER
ENSDARG00000097215	4	75652595	75654525	-1	si:dkey-172k15.7	si:dkey-172k15.7 [Source:ZFIN;Acc:ZDB-GENE-131127-550]	PF13912	PTHR24409_SF21	ZINC FINGER
ENSDARG00000097215	4	75652595	75654525	-1	si:dkey-172k15.7	si:dkey-172k15.7 [Source:ZFIN;Acc:ZDB-GENE-131127-550]	PF00096	PTHR24409_SF21	ZINC FINGER
ENSDARG00000104163	4	72588881	72603896	-1	CABZ01071912.1		PF00096	PTHR24384	ZINC FINGER
ENSDARG00000104163	4	72588881	72603896	-1	CABZ01071912.1		PF13465	PTHR24384	ZINC FINGER
ENSDARG00000104163	4	72588881	72603896	-1	CABZ01071912.1		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102289	4	54693689	54701785	1	BX649417.2		PF13894	PTHR24384	ZINC FINGER
ENSDARG00000102289	4	54693689	54701785	1	BX649417.2		PF00096	PTHR24384	ZINC FINGER
